repo_url,n_stars,n_issues,n_pulls,n_commits,n_forks,checkstyle_url,workflows
https://github.com/transferwise/openbanking-client,15,9,5,210,14,https://github.com/transferwise/openbanking-client/blob/master/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 4032760, 'node_id': 'MDg6V29ya2Zsb3c0MDMyNzYw', 'name': 'pr-checks', 'path': '.github/workflows/pr-checks.yml', 'state': 'active', 'created_at': '2020-12-04T15:34:40.000+01:00', 'updated_at': '2020-12-04T15:34:40.000+01:00', 'url': 'https://api.github.com/repos/transferwise/openbanking-client/actions/workflows/4032760', 'html_url': 'https://github.com/transferwise/openbanking-client/blob/master/.github/workflows/pr-checks.yml', 'badge_url': 'https://github.com/transferwise/openbanking-client/workflows/pr-checks/badge.svg'}]}"
https://github.com/whimxiqal/journey,15,10,2,117,2,https://github.com/whimxiqal/journey/blob/main/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 50173626, 'node_id': 'W_kwDOFKG1LM4C_Za6', 'name': 'Continuous Integration', 'path': '.github/workflows/ci.yml', 'state': 'active', 'created_at': '2023-03-04T08:17:15.000+01:00', 'updated_at': '2023-10-01T07:10:39.000+02:00', 'url': 'https://api.github.com/repos/whimxiqal/journey/actions/workflows/50173626', 'html_url': 'https://github.com/whimxiqal/journey/blob/main/.github/workflows/ci.yml', 'badge_url': 'https://github.com/whimxiqal/journey/workflows/Continuous%20Integration/badge.svg'}]}"
https://github.com/AfterShip/aftership-sdk-java,15,0,0,217,29,https://github.com/AfterShip/aftership-sdk-java/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/quarkus-qe/quarkus-test-framework,15,23,1,2924,28,https://github.com/quarkus-qe/quarkus-test-framework/blob/main/checkstyle.xml,"{'total_count': 10, 'workflows': [{'id': 87014775, 'node_id': 'W_kwDOFbSD1c4FL713', 'name': ""Add 'triage/flaky-test' label and inform if PR CI run contained flaky tests"", 'path': '.github/workflows/add-flaky-test-label.yml', 'state': 'active', 'created_at': '2024-02-22T10:11:26.000+01:00', 'updated_at': '2024-02-22T10:11:26.000+01:00', 'url': 'https://api.github.com/repos/quarkus-qe/quarkus-test-framework/actions/workflows/87014775', 'html_url': 'https://github.com/quarkus-qe/quarkus-test-framework/blob/main/.github/workflows/add-flaky-test-label.yml', 'badge_url': ""https://github.com/quarkus-qe/quarkus-test-framework/workflows/Add%20'triage/flaky-test'%20label%20and%20inform%20if%20PR%20CI%20run%20contained%20flaky%20tests/badge.svg""}, {'id': 88907081, 'node_id': 'W_kwDOFbSD1c4FTJ1J', 'name': 'Release check', 'path': '.github/workflows/check-release-version.yml', 'state': 'active', 'created_at': '2024-03-08T12:46:35.000+01:00', 'updated_at': '2024-06-28T11:29:34.000+02:00', 'url': 'https://api.github.com/repos/quarkus-qe/quarkus-test-framework/actions/workflows/88907081', 'html_url': 'https://github.com/quarkus-qe/quarkus-test-framework/blob/main/.github/workflows/check-release-version.yml', 'badge_url': 'https://github.com/quarkus-qe/quarkus-test-framework/workflows/Release%20check/badge.svg'}, {'id': 130199494, 'node_id': 'W_kwDOFbSD1c4Hwq_G', 'name': 'Daily deploy snapshot', 'path': '.github/workflows/daily-deploy.yml', 'state': 'active', 'created_at': '2024-11-27T15:11:29.000+01:00', 'updated_at': '2024-11-29T09:55:52.000+01:00', 'url': 'https://api.github.com/repos/quarkus-qe/quarkus-test-framework/actions/workflows/130199494', 'html_url': 'https://github.com/quarkus-qe/quarkus-test-framework/blob/main/.github/workflows/daily-deploy.yml', 'badge_url': 'https://github.com/quarkus-qe/quarkus-test-framework/workflows/Daily%20deploy%20snapshot/badge.svg'}, {'id': 8778778, 'node_id': 'MDg6V29ya2Zsb3c4Nzc4Nzc4', 'name': 'Daily Build', 'path': '.github/workflows/daily.yaml', 'state': 'active', 'created_at': '2021-05-05T01:08:15.000+02:00', 'updated_at': '2025-01-09T00:11:05.000+01:00', 'url': 'https://api.github.com/repos/quarkus-qe/quarkus-test-framework/actions/workflows/8778778', 'html_url': 'https://github.com/quarkus-qe/quarkus-test-framework/blob/main/.github/workflows/daily.yaml', 'badge_url': 'https://github.com/quarkus-qe/quarkus-test-framework/workflows/Daily%20Build/badge.svg'}, {'id': 8758528, 'node_id': 'MDg6V29ya2Zsb3c4NzU4NTI4', 'name': 'PR', 'path': '.github/workflows/pr.yaml', 'state': 'active', 'created_at': '2021-05-04T11:45:21.000+02:00', 'updated_at': '2024-11-12T17:17:39.000+01:00', 'url': 'https://api.github.com/repos/quarkus-qe/quarkus-test-framework/actions/workflows/8758528', 'html_url': 'https://github.com/quarkus-qe/quarkus-test-framework/blob/main/.github/workflows/pr.yaml', 'badge_url': 'https://github.com/quarkus-qe/quarkus-test-framework/workflows/PR/badge.svg'}, {'id': 104857557, 'node_id': 'W_kwDOFbSD1c4GP__V', 'name': 'Release check', 'path': '.github/workflows/release-check.yml', 'state': 'active', 'created_at': '2024-06-28T11:29:34.000+02:00', 'updated_at': '2024-06-28T11:29:34.000+02:00', 'url': 'https://api.github.com/repos/quarkus-qe/quarkus-test-framework/actions/workflows/104857557', 'html_url': 'https://github.com/quarkus-qe/quarkus-test-framework/blob/main/.github/workflows/release-check.yml', 'badge_url': 'https://github.com/quarkus-qe/quarkus-test-framework/workflows/Release%20check/badge.svg'}, {'id': 9157215, 'node_id': 'MDg6V29ya2Zsb3c5MTU3MjE1', 'name': 'Release notes', 'path': '.github/workflows/release-notes.yml', 'state': 'active', 'created_at': '2021-05-18T14:28:05.000+02:00', 'updated_at': '2021-05-18T14:28:05.000+02:00', 'url': 'https://api.github.com/repos/quarkus-qe/quarkus-test-framework/actions/workflows/9157215', 'html_url': 'https://github.com/quarkus-qe/quarkus-test-framework/blob/main/.github/workflows/release-notes.yml', 'badge_url': 'https://github.com/quarkus-qe/quarkus-test-framework/workflows/Release%20notes/badge.svg'}, {'id': 9112428, 'node_id': 'MDg6V29ya2Zsb3c5MTEyNDI4', 'name': 'Release', 'path': '.github/workflows/release.yml', 'state': 'active', 'created_at': '2021-05-17T07:21:39.000+02:00', 'updated_at': '2021-06-18T15:53:41.000+02:00', 'url': 'https://api.github.com/repos/quarkus-qe/quarkus-test-framework/actions/workflows/9112428', 'html_url': 'https://github.com/quarkus-qe/quarkus-test-framework/blob/main/.github/workflows/release.yml', 'badge_url': 'https://github.com/quarkus-qe/quarkus-test-framework/workflows/Release/badge.svg'}, {'id': 138267169, 'node_id': 'W_kwDOFbSD1c4IPcoh', 'name': 'Jacoco Weekly Report', 'path': '.github/workflows/weekly-jacoco.yml', 'state': 'active', 'created_at': '2025-01-15T15:16:12.000+01:00', 'updated_at': '2025-01-15T15:16:12.000+01:00', 'url': 'https://api.github.com/repos/quarkus-qe/quarkus-test-framework/actions/workflows/138267169', 'html_url': 'https://github.com/quarkus-qe/quarkus-test-framework/blob/main/.github/workflows/weekly-jacoco.yml', 'badge_url': 'https://github.com/quarkus-qe/quarkus-test-framework/workflows/Jacoco%20Weekly%20Report/badge.svg'}, {'id': 108011638, 'node_id': 'W_kwDOFbSD1c4GcCB2', 'name': 'Dependabot Updates', 'path': 'dynamic/dependabot/dependabot-updates', 'state': 'active', 'created_at': '2024-07-19T00:43:12.000+02:00', 'updated_at': '2024-07-19T00:43:12.000+02:00', 'url': 'https://api.github.com/repos/quarkus-qe/quarkus-test-framework/actions/workflows/108011638', 'html_url': 'https://github.com/quarkus-qe/quarkus-test-framework/actions/workflows/dependabot/dependabot-updates', 'badge_url': 'https://github.com/quarkus-qe/quarkus-test-framework/actions/workflows/dependabot/dependabot-updates/badge.svg'}]}"
https://github.com/jitsi/jitsi-xmpp-extensions,15,7,6,105,50,https://github.com/jitsi/jitsi-xmpp-extensions/blob/master/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 13209526, 'node_id': 'W_kwDOCqLAgM4AyY-2', 'name': 'Java CI with Maven', 'path': '.github/workflows/maven.yml', 'state': 'active', 'created_at': '2021-09-15T17:06:24.000+02:00', 'updated_at': '2021-09-15T17:20:09.000+02:00', 'url': 'https://api.github.com/repos/jitsi/jitsi-xmpp-extensions/actions/workflows/13209526', 'html_url': 'https://github.com/jitsi/jitsi-xmpp-extensions/blob/master/.github/workflows/maven.yml', 'badge_url': 'https://github.com/jitsi/jitsi-xmpp-extensions/workflows/Java%20CI%20with%20Maven/badge.svg'}]}"
https://github.com/InfluxCommunity/influxdb3-java,15,4,1,258,3,https://github.com/InfluxCommunity/influxdb3-java/blob/main/checkstyle.xml,"{'total_count': 5, 'workflows': [{'id': 57606555, 'node_id': 'W_kwDOJkiAxc4DbwGb', 'name': 'CodeQL', 'path': '.github/workflows/codeql-analysis.yml', 'state': 'active', 'created_at': '2023-05-18T14:15:30.000+02:00', 'updated_at': '2023-05-18T14:15:30.000+02:00', 'url': 'https://api.github.com/repos/InfluxCommunity/influxdb3-java/actions/workflows/57606555', 'html_url': 'https://github.com/InfluxCommunity/influxdb3-java/blob/main/.github/workflows/codeql-analysis.yml', 'badge_url': 'https://github.com/InfluxCommunity/influxdb3-java/workflows/CodeQL/badge.svg'}, {'id': 57606556, 'node_id': 'W_kwDOJkiAxc4DbwGc', 'name': 'Lint Code Base', 'path': '.github/workflows/linter.yml', 'state': 'active', 'created_at': '2023-05-18T14:15:30.000+02:00', 'updated_at': '2023-05-18T14:15:30.000+02:00', 'url': 'https://api.github.com/repos/InfluxCommunity/influxdb3-java/actions/workflows/57606556', 'html_url': 'https://github.com/InfluxCommunity/influxdb3-java/blob/main/.github/workflows/linter.yml', 'badge_url': 'https://github.com/InfluxCommunity/influxdb3-java/workflows/Lint%20Code%20Base/badge.svg'}, {'id': 57606557, 'node_id': 'W_kwDOJkiAxc4DbwGd', 'name': 'Semantic PR and Commit Messages', 'path': '.github/workflows/semantic.yml', 'state': 'active', 'created_at': '2023-05-18T14:15:30.000+02:00', 'updated_at': '2023-05-18T14:15:30.000+02:00', 'url': 'https://api.github.com/repos/InfluxCommunity/influxdb3-java/actions/workflows/57606557', 'html_url': 'https://github.com/InfluxCommunity/influxdb3-java/blob/main/.github/workflows/semantic.yml', 'badge_url': 'https://github.com/InfluxCommunity/influxdb3-java/workflows/Semantic%20PR%20and%20Commit%20Messages/badge.svg'}, {'id': 108590611, 'node_id': 'W_kwDOJkiAxc4GePYT', 'name': 'Dependabot Updates', 'path': 'dynamic/dependabot/dependabot-updates', 'state': 'active', 'created_at': '2024-07-22T15:50:19.000+02:00', 'updated_at': '2024-07-22T15:50:19.000+02:00', 'url': 'https://api.github.com/repos/InfluxCommunity/influxdb3-java/actions/workflows/108590611', 'html_url': 'https://github.com/InfluxCommunity/influxdb3-java/actions/workflows/dependabot/dependabot-updates', 'badge_url': 'https://github.com/InfluxCommunity/influxdb3-java/actions/workflows/dependabot/dependabot-updates/badge.svg'}, {'id': 59618526, 'node_id': 'W_kwDOJkiAxc4DjbTe', 'name': 'pages-build-deployment', 'path': 'dynamic/pages/pages-build-deployment', 'state': 'active', 'created_at': '2023-06-08T13:57:18.000+02:00', 'updated_at': '2023-06-08T13:57:18.000+02:00', 'url': 'https://api.github.com/repos/InfluxCommunity/influxdb3-java/actions/workflows/59618526', 'html_url': 'https://github.com/InfluxCommunity/influxdb3-java/actions/workflows/pages/pages-build-deployment', 'badge_url': 'https://github.com/InfluxCommunity/influxdb3-java/actions/workflows/pages/pages-build-deployment/badge.svg'}]}"
https://github.com/wenqiglantz/multi-tenancy-spring-boot,15,7,7,30,11,https://github.com/wenqiglantz/multi-tenancy-spring-boot/blob/main/checkstyle.xml,"{'total_count': 2, 'workflows': [{'id': 38863972, 'node_id': 'W_kwDOG7Ndms4CUQRk', 'name': 'CodeQL', 'path': '.github/workflows/codeql.yml', 'state': 'active', 'created_at': '2022-10-28T03:46:12.000+02:00', 'updated_at': '2022-10-28T03:46:12.000+02:00', 'url': 'https://api.github.com/repos/wenqiglantz/multi-tenancy-spring-boot/actions/workflows/38863972', 'html_url': 'https://github.com/wenqiglantz/multi-tenancy-spring-boot/blob/main/.github/workflows/codeql.yml', 'badge_url': 'https://github.com/wenqiglantz/multi-tenancy-spring-boot/workflows/CodeQL/badge.svg'}, {'id': 26538716, 'node_id': 'W_kwDOG7Ndms4BlPLc', 'name': 'App CI/CD for building and deploying customer-service to ECS Fargate', 'path': '.github/workflows/workflow.yml', 'state': 'active', 'created_at': '2022-05-21T00:19:28.000+02:00', 'updated_at': '2022-05-21T00:19:28.000+02:00', 'url': 'https://api.github.com/repos/wenqiglantz/multi-tenancy-spring-boot/actions/workflows/26538716', 'html_url': 'https://github.com/wenqiglantz/multi-tenancy-spring-boot/blob/main/.github/workflows/workflow.yml', 'badge_url': 'https://github.com/wenqiglantz/multi-tenancy-spring-boot/workflows/App%20CI/CD%20for%20building%20and%20deploying%20customer-service%20to%20ECS%20Fargate/badge.svg'}]}"
https://github.com/oldstuffs/SmartInventory,15,10,0,293,1,https://github.com/oldstuffs/SmartInventory/blob/master/checkstyle.xml,"{'total_count': 2, 'workflows': [{'id': 3159431, 'node_id': 'MDg6V29ya2Zsb3czMTU5NDMx', 'name': 'build', 'path': '.github/workflows/build.yml', 'state': 'active', 'created_at': '2020-10-23T20:25:03.000+02:00', 'updated_at': '2020-10-23T20:25:03.000+02:00', 'url': 'https://api.github.com/repos/oldstuffs/SmartInventory/actions/workflows/3159431', 'html_url': 'https://github.com/oldstuffs/SmartInventory/blob/master/.github/workflows/build.yml', 'badge_url': 'https://github.com/oldstuffs/SmartInventory/workflows/build/badge.svg'}, {'id': 3170875, 'node_id': 'MDg6V29ya2Zsb3czMTcwODc1', 'name': 'publish', 'path': '.github/workflows/publish.yml', 'state': 'active', 'created_at': '2020-10-24T16:56:26.000+02:00', 'updated_at': '2020-10-24T16:56:26.000+02:00', 'url': 'https://api.github.com/repos/oldstuffs/SmartInventory/actions/workflows/3170875', 'html_url': 'https://github.com/oldstuffs/SmartInventory/blob/master/.github/workflows/publish.yml', 'badge_url': 'https://github.com/oldstuffs/SmartInventory/workflows/publish/badge.svg'}]}"
https://github.com/catch441/Ultimate_Economy,15,26,0,545,3,https://github.com/catch441/Ultimate_Economy/blob/master/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 828861, 'node_id': 'MDg6V29ya2Zsb3c4Mjg4NjE=', 'name': 'Build with Tests', 'path': '.github/workflows/maven.yml', 'state': 'active', 'created_at': '2020-03-22T13:53:47.000+01:00', 'updated_at': '2020-03-22T20:33:45.000+01:00', 'url': 'https://api.github.com/repos/catch441/Ultimate_Economy/actions/workflows/828861', 'html_url': 'https://github.com/catch441/Ultimate_Economy/blob/master/.github/workflows/maven.yml', 'badge_url': 'https://github.com/catch441/Ultimate_Economy/workflows/Build%20with%20Tests/badge.svg'}]}"
https://github.com/hexatomic/hexatomic,15,54,1,3881,9,https://github.com/hexatomic/hexatomic/blob/develop/checkstyle.xml,"{'total_count': 4, 'workflows': [{'id': 26824669, 'node_id': 'W_kwDOCLgM3s4BmU_d', 'name': 'Auto-archive repository to Software Heritage when tags are pushed', 'path': '.github/workflows/archive.yml', 'state': 'active', 'created_at': '2022-05-25T14:42:28.000+02:00', 'updated_at': '2022-05-25T14:42:28.000+02:00', 'url': 'https://api.github.com/repos/hexatomic/hexatomic/actions/workflows/26824669', 'html_url': 'https://github.com/hexatomic/hexatomic/blob/develop/.github/workflows/archive.yml', 'badge_url': 'https://github.com/hexatomic/hexatomic/workflows/Auto-archive%20repository%20to%20Software%20Heritage%20when%20tags%20are%20pushed/badge.svg'}, {'id': 6374456, 'node_id': 'MDg6V29ya2Zsb3c2Mzc0NDU2', 'name': 'Deploy release binaries and documentation', 'path': '.github/workflows/release.yml', 'state': 'active', 'created_at': '2021-03-04T11:17:25.000+01:00', 'updated_at': '2021-03-04T11:17:25.000+01:00', 'url': 'https://api.github.com/repos/hexatomic/hexatomic/actions/workflows/6374456', 'html_url': 'https://github.com/hexatomic/hexatomic/blob/develop/.github/workflows/release.yml', 'badge_url': 'https://github.com/hexatomic/hexatomic/workflows/Deploy%20release%20binaries%20and%20documentation/badge.svg'}, {'id': 3924394, 'node_id': 'MDg6V29ya2Zsb3czOTI0Mzk0', 'name': 'Automated tests', 'path': '.github/workflows/test.yml', 'state': 'active', 'created_at': '2020-11-30T11:12:23.000+01:00', 'updated_at': '2024-10-23T17:18:06.000+02:00', 'url': 'https://api.github.com/repos/hexatomic/hexatomic/actions/workflows/3924394', 'html_url': 'https://github.com/hexatomic/hexatomic/blob/develop/.github/workflows/test.yml', 'badge_url': 'https://github.com/hexatomic/hexatomic/workflows/Automated%20tests/badge.svg'}, {'id': 26735180, 'node_id': 'W_kwDOCLgM3s4Bl_JM', 'name': 'pages-build-deployment', 'path': 'dynamic/pages/pages-build-deployment', 'state': 'active', 'created_at': '2022-05-24T11:45:45.000+02:00', 'updated_at': '2022-05-24T11:45:45.000+02:00', 'url': 'https://api.github.com/repos/hexatomic/hexatomic/actions/workflows/26735180', 'html_url': 'https://github.com/hexatomic/hexatomic/actions/workflows/pages/pages-build-deployment', 'badge_url': 'https://github.com/hexatomic/hexatomic/actions/workflows/pages/pages-build-deployment/badge.svg'}]}"
https://github.com/ManfredTremmel/gwt-commons-lang3,15,0,0,31,4,https://github.com/ManfredTremmel/gwt-commons-lang3/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/GluuFederation/casa,15,21,8,910,7,https://github.com/GluuFederation/casa/blob/master/checkstyle.xml,"{'total_count': 3, 'workflows': [{'id': 15029542, 'node_id': 'W_kwDOCF1Pec4A5VUm', 'name': 'Code quality check', 'path': '.github/workflows/central_code_quality_check.yml', 'state': 'active', 'created_at': '2021-11-08T10:05:08.000+01:00', 'updated_at': '2021-11-16T13:24:01.000+01:00', 'url': 'https://api.github.com/repos/GluuFederation/casa/actions/workflows/15029542', 'html_url': 'https://github.com/GluuFederation/casa/blob/master/.github/workflows/central_code_quality_check.yml', 'badge_url': 'https://github.com/GluuFederation/casa/workflows/Code%20quality%20check/badge.svg'}, {'id': 7194519, 'node_id': 'MDg6V29ya2Zsb3c3MTk0NTE5', 'name': 'Commit Message Check', 'path': '.github/workflows/commit-check.yml', 'state': 'active', 'created_at': '2021-03-26T16:55:27.000+01:00', 'updated_at': '2021-03-26T16:55:27.000+01:00', 'url': 'https://api.github.com/repos/GluuFederation/casa/actions/workflows/7194519', 'html_url': 'https://github.com/GluuFederation/casa/blob/master/.github/workflows/commit-check.yml', 'badge_url': 'https://github.com/GluuFederation/casa/workflows/Commit%20Message%20Check/badge.svg'}, {'id': 107331976, 'node_id': 'W_kwDOCF1Pec4GZcGI', 'name': 'Dependabot Updates', 'path': 'dynamic/dependabot/dependabot-updates', 'state': 'active', 'created_at': '2024-07-15T17:46:57.000+02:00', 'updated_at': '2024-07-15T17:46:57.000+02:00', 'url': 'https://api.github.com/repos/GluuFederation/casa/actions/workflows/107331976', 'html_url': 'https://github.com/GluuFederation/casa/actions/workflows/dependabot/dependabot-updates', 'badge_url': 'https://github.com/GluuFederation/casa/actions/workflows/dependabot/dependabot-updates/badge.svg'}]}"
https://github.com/illusivesoulworks/culinaryconstruct,15,11,0,187,11,https://github.com/illusivesoulworks/culinaryconstruct/blob/1.20.2/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/illusivesoulworks/caelus,15,0,0,160,10,https://github.com/illusivesoulworks/caelus/blob/1.21.x/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/jenkinsci/google-cloudbuild-plugin,14,13,4,61,18,https://github.com/jenkinsci/google-cloudbuild-plugin/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/irori-ab/claim-check-interceptors,14,3,3,91,1,https://github.com/irori-ab/claim-check-interceptors/blob/main/checkstyle.xml,"{'total_count': 2, 'workflows': [{'id': 10952582, 'node_id': 'MDg6V29ya2Zsb3cxMDk1MjU4Mg==', 'name': 'Java CI', 'path': '.github/workflows/verify.yaml', 'state': 'active', 'created_at': '2021-07-02T13:42:16.000+02:00', 'updated_at': '2021-07-02T13:42:16.000+02:00', 'url': 'https://api.github.com/repos/irori-ab/claim-check-interceptors/actions/workflows/10952582', 'html_url': 'https://github.com/irori-ab/claim-check-interceptors/blob/main/.github/workflows/verify.yaml', 'badge_url': 'https://github.com/irori-ab/claim-check-interceptors/workflows/Java%20CI/badge.svg'}, {'id': 128839108, 'node_id': 'W_kwDOFsjCZs4Hre3E', 'name': 'Dependabot Updates', 'path': 'dynamic/dependabot/dependabot-updates', 'state': 'active', 'created_at': '2024-11-19T19:08:26.000+01:00', 'updated_at': '2024-11-19T19:08:26.000+01:00', 'url': 'https://api.github.com/repos/irori-ab/claim-check-interceptors/actions/workflows/128839108', 'html_url': 'https://github.com/irori-ab/claim-check-interceptors/actions/workflows/dependabot/dependabot-updates', 'badge_url': 'https://github.com/irori-ab/claim-check-interceptors/actions/workflows/dependabot/dependabot-updates/badge.svg'}]}"
https://github.com/GluuFederation/oxCore,14,23,5,1605,12,https://github.com/GluuFederation/oxCore/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/sizzlecar/mundo,14,1,1,103,2,https://github.com/sizzlecar/mundo/blob/master/checkstyle.xml,"{'total_count': 3, 'workflows': [{'id': 15657956, 'node_id': 'W_kwDOGTBTI84A7uvk', 'name': 'CodeQL', 'path': '.github/workflows/codeql-analysis.yml', 'state': 'disabled_inactivity', 'created_at': '2021-11-26T04:01:03.000+01:00', 'updated_at': '2022-05-06T17:39:26.000+02:00', 'url': 'https://api.github.com/repos/sizzlecar/mundo/actions/workflows/15657956', 'html_url': 'https://github.com/sizzlecar/mundo/blob/master/.github/workflows/codeql-analysis.yml', 'badge_url': 'https://github.com/sizzlecar/mundo/workflows/CodeQL/badge.svg'}, {'id': 15521978, 'node_id': 'W_kwDOGTBTI84A7Ni6', 'name': 'Java CI', 'path': '.github/workflows/maven-test.yml', 'state': 'active', 'created_at': '2021-11-22T12:47:51.000+01:00', 'updated_at': '2022-02-06T13:51:18.000+01:00', 'url': 'https://api.github.com/repos/sizzlecar/mundo/actions/workflows/15521978', 'html_url': 'https://github.com/sizzlecar/mundo/blob/master/.github/workflows/maven-test.yml', 'badge_url': 'https://github.com/sizzlecar/mundo/workflows/Java%20CI/badge.svg'}, {'id': 126808849, 'node_id': 'W_kwDOGTBTI84HjvMR', 'name': 'Dependabot Updates', 'path': 'dynamic/dependabot/dependabot-updates', 'state': 'active', 'created_at': '2024-11-07T22:55:26.000+01:00', 'updated_at': '2024-11-07T22:55:26.000+01:00', 'url': 'https://api.github.com/repos/sizzlecar/mundo/actions/workflows/126808849', 'html_url': 'https://github.com/sizzlecar/mundo/actions/workflows/dependabot/dependabot-updates', 'badge_url': 'https://github.com/sizzlecar/mundo/actions/workflows/dependabot/dependabot-updates/badge.svg'}]}"
https://github.com/flipper83/secure-preferences,14,0,0,5,0,https://github.com/flipper83/secure-preferences/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/jamezp/jboss-logmanager-ext,14,1,1,28,20,https://github.com/jamezp/jboss-logmanager-ext/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/Le36/chip36,14,0,0,145,1,https://github.com/Le36/chip36/blob/main/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/cstkennedy/cs330-examples,14,0,0,961,31,https://github.com/cstkennedy/cs330-examples/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/youngmonkeys/ezydata,14,0,0,166,5,https://github.com/youngmonkeys/ezydata/blob/master/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 48849973, 'node_id': 'W_kwDODdXvGM4C6WQ1', 'name': 'Java CI with Maven', 'path': '.github/workflows/maven.yml', 'state': 'active', 'created_at': '2023-02-19T15:27:28.000+01:00', 'updated_at': '2023-02-19T15:27:28.000+01:00', 'url': 'https://api.github.com/repos/youngmonkeys/ezydata/actions/workflows/48849973', 'html_url': 'https://github.com/youngmonkeys/ezydata/blob/master/.github/workflows/maven.yml', 'badge_url': 'https://github.com/youngmonkeys/ezydata/workflows/Java%20CI%20with%20Maven/badge.svg'}]}"
https://github.com/ValeryKorzhavin/stackoverflow,14,2,2,105,3,https://github.com/ValeryKorzhavin/stackoverflow/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/blockchain-lab/ScaleOutDistributedLedger,14,4,0,574,6,https://github.com/blockchain-lab/ScaleOutDistributedLedger/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/data-integrations/database-plugins,14,32,28,507,30,https://github.com/data-integrations/database-plugins/blob/develop/checkstyle.xml,"{'total_count': 5, 'workflows': [{'id': 115479769, 'node_id': 'W_kwDOCeEQtM4G4hTZ', 'name': 'Build Unit Tests Report', 'path': '.github/workflows/build-report.yml', 'state': 'active', 'created_at': '2024-09-03T07:05:42.000+02:00', 'updated_at': '2024-09-03T07:05:42.000+02:00', 'url': 'https://api.github.com/repos/data-integrations/database-plugins/actions/workflows/115479769', 'html_url': 'https://github.com/data-integrations/database-plugins/blob/develop/.github/workflows/build-report.yml', 'badge_url': 'https://github.com/data-integrations/database-plugins/workflows/Build%20Unit%20Tests%20Report/badge.svg'}, {'id': 35014796, 'node_id': 'W_kwDOCeEQtM4CFkiM', 'name': 'Build with unit tests', 'path': '.github/workflows/build.yml', 'state': 'active', 'created_at': '2022-09-16T06:46:43.000+02:00', 'updated_at': '2022-09-16T06:46:43.000+02:00', 'url': 'https://api.github.com/repos/data-integrations/database-plugins/actions/workflows/35014796', 'html_url': 'https://github.com/data-integrations/database-plugins/blob/develop/.github/workflows/build.yml', 'badge_url': 'https://github.com/data-integrations/database-plugins/workflows/Build%20with%20unit%20tests/badge.svg'}, {'id': 31732878, 'node_id': 'W_kwDOCeEQtM4B5DSO', 'name': 'Build e2e tests', 'path': '.github/workflows/e2e.yml', 'state': 'active', 'created_at': '2022-08-05T08:21:56.000+02:00', 'updated_at': '2023-01-17T17:37:39.000+01:00', 'url': 'https://api.github.com/repos/data-integrations/database-plugins/actions/workflows/31732878', 'html_url': 'https://github.com/data-integrations/database-plugins/blob/develop/.github/workflows/e2e.yml', 'badge_url': 'https://github.com/data-integrations/database-plugins/workflows/Build%20e2e%20tests/badge.svg'}, {'id': 115479781, 'node_id': 'W_kwDOCeEQtM4G4hTl', 'name': 'Dependabot Updates', 'path': 'dynamic/dependabot/dependabot-updates', 'state': 'active', 'created_at': '2024-09-03T07:05:50.000+02:00', 'updated_at': '2024-09-03T07:05:50.000+02:00', 'url': 'https://api.github.com/repos/data-integrations/database-plugins/actions/workflows/115479781', 'html_url': 'https://github.com/data-integrations/database-plugins/actions/workflows/dependabot/dependabot-updates', 'badge_url': 'https://github.com/data-integrations/database-plugins/actions/workflows/dependabot/dependabot-updates/badge.svg'}, {'id': 116745332, 'node_id': 'W_kwDOCeEQtM4G9WR0', 'name': 'CodeQL', 'path': 'dynamic/github-code-scanning/codeql', 'state': 'active', 'created_at': '2024-09-10T14:39:12.000+02:00', 'updated_at': '2024-09-10T14:39:12.000+02:00', 'url': 'https://api.github.com/repos/data-integrations/database-plugins/actions/workflows/116745332', 'html_url': 'https://github.com/data-integrations/database-plugins/actions/workflows/github-code-scanning/codeql', 'badge_url': 'https://github.com/data-integrations/database-plugins/actions/workflows/github-code-scanning/codeql/badge.svg'}]}"
https://github.com/contentful/discovery-app-android,14,0,0,26,6,https://github.com/contentful/discovery-app-android/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/snuspl/dolphin,14,39,5,445,2,https://github.com/snuspl/dolphin/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
